gene,log2fold,p_mwu,p_wilcoxon,p_student,p_corr,interesting
Hspbp1,0.0313589743589731,0.496773142305213,0.235693413953413,0.267677135997891,0.59337006244511,FALSE
Hspd1,0.00264102564102586,0.932304407224009,0.653658153976721,0.947275375682305,0.953886636182343,FALSE
Hspe1,-0.0279230769230754,0.347530675014674,0.209119254410325,0.408039994912613,0.447301232791783,FALSE
Hspg2,-0.0277948717948728,0.145918201423374,0.0928786774929904,0.271442808416104,0.222300672997783,FALSE
Hsph1,-0.0172820512820522,0.956167187119155,0.917591347897542,0.862869471131515,0.971427067315594,FALSE
Htatip2,0.236615384615387,1.38E-05,1.05E-06,1.75E-05,8.27E-05,TRUE
Htatsf1,-0.0709230769230747,0.0232910354266572,0.0385776563234685,0.0568643643275939,0.0481798798489916,FALSE
Htr1a,0.113102564102563,0.0102189366811014,0.000388012169423746,0.00201776319967044,0.0239484214710499,FALSE
Htr1b,0.405358974358975,1.94E-11,2.55E-10,1.13E-14,1.23E-09,TRUE
Htr1d,0.0760769230769256,0.0316603986409658,0.0248555539619701,0.0599020939907737,0.0622272808604384,FALSE
Htr1f,-0.214435897435899,8.84E-09,4.14E-08,7.30E-10,1.66E-07,TRUE
Htr2a,-0.320230769230766,6.99E-09,6.91E-11,2.19E-10,1.35E-07,TRUE
Htr2b,0.0738717948717929,0.0126499551893116,0.0508325560003868,0.0334011384547354,0.0287181841997222,FALSE
Htr2c,-0.109102564102564,0.00250220729930941,0.0059656171615643,0.00179927517422458,0.00718648744785115,FALSE
Htr3a,0.0120512820512797,1,0.809191335847572,0.779592669002295,1,FALSE
Htr3b,0.0875897435897448,0.0367410465092377,0.0168123849871336,0.0277171742520781,0.0703719956604566,FALSE
Htr4,0.107717948717949,0.000785420300408785,0.000841054421471199,0.00230318147300567,0.00264838728036056,FALSE
Htr5a,0.014384615384615,0.760516963899185,0.442876171793614,0.745380775555823,0.821831137215683,FALSE
Htr5b,0.0442051282051281,0.199081118282096,0.199107145570451,0.274603034390717,0.286160243579716,FALSE
Htr6,-0.216333333333335,2.02E-05,1.82E-05,9.55E-06,0.00011516019762012,TRUE
Htr7,-0.104435897435899,0.00393725815564826,0.00569550934233121,0.00419347091793328,0.0105899720782577,FALSE
Htra1,0.0578461538461532,0.180520066238787,0.270551406614686,0.130876402211046,0.264791867651693,FALSE
Htra2,-0.0297948717948717,0.267285476785039,0.142263680048927,0.26000624818949,0.36337165407544,FALSE
Htra3,0.0447179487179508,0.169392178155046,0.282900800757488,0.207733622662444,0.251331052404195,FALSE
Htra4,0.133564102564101,0.00194813913978635,0.000466260105895344,0.00356291860491295,0.00581268663176783,FALSE
Htt,-0.0396153846153844,0.0760809291262642,0.0561791277541488,0.169396317639218,0.129113279955574,FALSE
Hunk,0.141410256410252,0.0155870353265436,0.0106432508291618,0.0162698276790591,0.0343165472871743,FALSE
Hus1,-0.143820512820515,2.42E-05,1.35E-05,2.57E-05,0.000133750648853406,FALSE
Hus1b,-0.676589743589743,3.07E-14,3.64E-12,2.55E-35,4.82E-11,TRUE
Huwe1,0.0200000000000049,0.327348264881138,0.144973715746015,0.254430025841582,0.426775619572111,FALSE
Hvcn1,0.00692307692307814,0.456555617336328,0.745698484937748,0.909997239754005,0.555507664908618,FALSE
Hyal1,0.0377948717948726,0.220866249513397,0.289213247175212,0.378325171306694,0.311213107900731,FALSE
Hyal2,-0.0976666666666652,0.00233989730883353,0.00036470439954428,0.00126813597382353,0.0067893219107836,FALSE
Hyal3,0.175897435897435,7.39E-06,1.90E-06,1.51E-06,4.84E-05,FALSE
Hyal4,0.176333333333334,4.61E-07,7.49E-06,3.22E-07,4.61E-06,FALSE
Hyal5,0.152153846153846,5.88E-05,7.49E-06,1.84E-05,0.000285187392654874,FALSE
Hyal6,0.0530769230769241,0.332332964677338,0.184737963962107,0.178718970391218,0.432076555305635,FALSE
Hydin,-0.0567692307692305,0.0602616263444901,0.0346646407197113,0.0406756159997959,0.106276768295863,FALSE
Hyi,-0.112256410256411,0.0349776676852592,0.00471942100921297,0.020601080579482,0.0675059680452831,FALSE
Hyls1,-0.0116666666666685,0.745329882679986,0.863076299236127,0.743124755981463,0.809880543459729,FALSE
Hyou1,-0.145461538461539,0.114341962059327,0.0213156968275143,0.0955000984803501,0.181305406244271,FALSE
I0C0044D17Rik,0.289512820512819,6.99E-08,1.14E-07,1.48E-08,9.41E-07,TRUE
I730030J21Rik,0.0579743589743584,0.100179500602222,0.0508325560003868,0.0993863263147486,0.162244194569484,FALSE
I830012O16Rik,-0.528923076923076,1.65E-06,8.54E-07,1.56E-06,1.37E-05,TRUE
I830077J02Rik,-0.0929743589743604,0.00563665588439506,0.0197126108323573,0.087591085647223,0.014417593028249,FALSE
I830127L07Rik,0.0361282051282048,0.271637329901694,0.295617676063557,0.592961045117249,0.368025427326013,FALSE
I830134H01Rik,0.0871794871794887,0.00656109164815743,0.0213156968275143,0.0186297285211309,0.0164264744831324,FALSE
Iah1,-0.10220512820513,0.000799431534894616,6.29E-06,0.000661284480188747,0.00269064084987185,FALSE
Iapp,0.0635128205128206,0.131291310082846,0.138457190008921,0.112376576491286,0.203629907913814,FALSE
Iars,0.0443846153846152,0.0931717840216515,0.0459091394150164,0.103650060109051,0.152779055580712,FALSE
Iars2,-0.000333333333333741,0.888729006349125,0.994496550825716,0.989167016503561,0.921175076676851,FALSE
Ibsp,0.104307692307693,0.0111365995124694,0.00336109159616171,0.00496034235485673,0.0257995403530741,FALSE
Ibtk,-0.0946410256410228,0.0102194154674004,0.00569550934233121,0.00384817229133276,0.0239484214710499,FALSE
Ica1,-0.0334102564102539,0.66012990967772,0.357397193554789,0.488037159760762,0.739879497163896,FALSE
Ica1l,-0.0328205128205132,0.398408250214476,0.335977484326577,0.339508493250324,0.498792472873626,FALSE
Icam1,0.0916923076923073,0.15012948846773,0.0822985308914213,0.211202387738141,0.227387545163132,FALSE
Icam2,-0.178641025641028,2.32E-07,1.01E-07,3.02E-08,2.56E-06,FALSE
Icam4,0.000820512820514985,0.976081981146072,0.714545572525822,0.984865068694962,0.984514346093612,FALSE
Icam5,0.0584102564102542,0.0786017325086239,0.0726954996171116,0.176072096243333,0.132731524267623,FALSE
Ick,-0.0857435897435899,0.0659369616590105,0.0248555539619701,0.0441327607374298,0.114491347484175,FALSE
Icmt,0.0772820512820545,0.000630991008086643,0.00181880906529841,0.000995944860293264,0.00219529349694525,FALSE
Icos,0.16651282051282,0.000321005227875788,4.08E-05,0.000563250385698781,0.00122956584916767,FALSE
Icosl,-0.0628974358974341,0.00978308366252314,0.0634016222771209,0.0602566480313539,0.023079966565814,FALSE
Ict1,0.00356410256410733,0.837665984695244,0.788474486670325,0.901950914272851,0.88245669341675,FALSE
Id1,0.48992307692308,5.14E-08,1.45E-07,2.85E-07,7.25E-07,TRUE
Id2,0.212025641025647,0.000974110523423275,6.84E-05,0.000643530662532916,0.00320566855065097,TRUE
Id3,0.355769230769235,0.000346722984316116,0.000249561282544164,0.0015109375411194,0.00131527038960083,TRUE
Id4,0.0300512820512848,0.613773431589998,0.459557507547288,0.460884965321012,0.700362378049936,FALSE
Ide,0.0158717948717957,0.46565453364502,0.643712874083576,0.534687461161695,0.564432097247073,FALSE
Idh1,0.0385128205128229,0.572311134399401,0.634631598302249,0.31232031169987,0.662851102299524,FALSE
Idh2,-0.106102564102562,0.0637700679276577,0.000283623532595811,0.0324851836272378,0.111420295526959,FALSE
Idh3a,-0.140384615384614,0.000158366070647562,0.000192337865883019,0.000191774714465544,0.000673796405414947,FALSE
Idh3b,-0.00556410256410445,0.78728985764395,0.683850737521425,0.813129888900231,0.843340169174555,FALSE
Idh3g,-0.0667179487179457,0.00608274375992445,0.0028939764633833,0.00640805786292266,0.0153995359203173,FALSE
Idi1,-0.0945897435897436,0.592892389820232,0.364719678142137,0.534881503706051,0.681322316284657,FALSE
Idi2,-0.0900897435897452,0.0038139043426482,0.0221578814707755,0.00710574345855863,0.0103057601926783,FALSE
Ido1,0.197948717948715,6.12E-06,3.64E-07,3.34E-07,4.14E-05,FALSE
Ido2,-0.11169230769231,0.0941477811007737,0.0230281036965607,0.0592044122299082,0.154182614590519,FALSE
Ids,-0.0100512820512826,0.631442519310472,0.463939988954329,0.76543103453973,0.71557690503376,FALSE
Idua,-0.0188461538461517,0.752910882612646,0.756176636677992,0.643680987983955,0.81600109842046,FALSE
Ier2,0.45928205128205,1.73E-07,3.20E-10,1.58E-08,1.99E-06,TRUE
Ier3,-0.0196410256410244,0.490470445599513,0.276680232596846,0.67938421984428,0.587958370932819,FALSE
Ier3ip1,-0.0404615384615425,0.178907380862781,0.123994226047216,0.244278420656351,0.262851746678757,FALSE
Ier5,-0.0721025641025603,0.0616525952366024,0.0726954996171116,0.127086133021295,0.108298305633161,FALSE
Ier5l,0.0633846153846172,0.137794410159827,0.0443577976475353,0.133270079791661,0.211834976353512,FALSE
Iffo1,-0.110282051282053,0.00172991838095465,0.000794073541328544,0.00148142493951535,0.00524980098170172,FALSE
Iffo2,-0.0605384615384619,0.136473803820158,0.0750079542485764,0.231166508459982,0.210163754203658,FALSE
Ifi202b,-0.122384615384615,0.404020021743325,0.0230281036965607,0.503272575610353,0.504483728795999,FALSE
Ifi203,-0.221435897435896,0.0226964827805413,0.00059275684543536,0.0506016924176037,0.0471412938461657,FALSE
Ifi204,-0.189923076923076,0.167865348951726,0.00518731182091869,0.169755449290748,0.249448658648371,FALSE
Ifi205,-0.109230769230771,0.74912581961431,0.241276412722073,0.427921735213179,0.812781575794839,FALSE
Ifi27l1,-0.298692307692301,0.00599271120747618,2.40E-08,0.00524740897797082,0.0152081414708557,FALSE
Ifi27l2a,-0.297435897435895,0.00439717367768342,4.02E-06,0.00348556551647176,0.0116412399421966,FALSE
Ifi27l2b,-0.586948717948719,4.59E-09,1.82E-11,1.10E-10,9.56E-08,TRUE
Ifi30,-0.284692307692305,3.51E-05,1.14E-07,6.54E-05,0.000183820790223828,TRUE
Ifi35,-0.136256410256411,0.00529950041633766,3.51E-05,0.00188941984419657,0.013701880503492,FALSE
Ifi44,-0.706128205128204,4.46E-05,6.15E-10,1.30E-05,0.000225392260684279,TRUE
Ifi47,-0.18779487179487,0.00250141708745913,0.000388012169423746,0.0194362215266208,0.00718648744785115,FALSE
Ifih1,-0.154743589743589,0.0674277834226834,0.00117936985770939,0.0390993713837112,0.116705875559628,FALSE
Ifit1,-0.261512820512822,0.0856375906745365,0.00934764348494355,0.0880968170525723,0.142319812190903,FALSE
Ifit2,0.0144615384615383,0.737784359246184,0.594944644188217,0.874495489787936,0.804196333978103,FALSE
Ifit3,-0.57284615384615,8.07E-05,6.12E-08,3.58E-05,0.000375671950255139,TRUE
Ifitm1,-0.168256410256406,6.73E-06,6.25E-07,3.62E-06,4.47E-05,FALSE
Ifitm2,-0.00388888888888594,0.660141994143632,0.906649769516662,0.910436141255479,0.739879497163896,FALSE
Ifitm3,-0.190641025641028,1.98E-05,1.05E-05,2.61E-05,0.000112919584066157,FALSE
Ifitm5,-0.0670256410256434,0.117819004865651,0.0682415226110607,0.123262759704235,0.185981304934475,FALSE
Ifitm6,-0.32405128205128,5.10E-10,3.64E-11,3.32E-10,1.54E-08,TRUE
Ifitm7,0.0119230769230763,0.756714004916271,0.364719678142137,0.795974307767049,0.818898515703258,FALSE
Ifltd1,0.177564102564099,1.02E-06,2.78E-06,3.54E-07,9.15E-06,FALSE
Ifna1,0.110128205128207,0.00182062029900708,0.00261549898641533,0.00428049779873009,0.00548655386344288,FALSE
Ifna11,-0.0546923076923065,0.106531298177354,0.175584417411301,0.160211298657643,0.171014058648896,FALSE
Ifna12,0.103282051282051,0.0582555776131298,0.0874627010889526,0.0974163411803981,0.103309125036026,FALSE
Ifna13,-0.00489743589743696,0.522437496508927,0.704260835842433,0.925798801399867,0.617561444647175,FALSE
Ifna14,0.0488461538461538,0.499948796723199,0.270551406614686,0.357730682210989,0.596207511663018,FALSE
Ifna2,-0.140358974358971,0.0063668983028809,0.0106432508291618,0.0115692998253596,0.0160103983900366,FALSE
Ifna4,-0.0460256410256426,0.344969126586589,0.468025315592968,0.279103650002653,0.444554655682882,FALSE
Ifna5,0.050128205128205,0.211596139414156,0.162480314356799,0.267323817685553,0.300528673936601,FALSE
Ifna6//Ifna6,0.0879230769230759,0.0720381508854526,0.0660981099354103,0.0619885139529662,0.123274838352964,FALSE
Ifna7,0.0671794871794855,0.0883990461555588,0.0230281036965607,0.107788499352316,0.146111655866202,FALSE
Ifna9,-0.0542307692307649,0.263020719160941,0.162480314356799,0.169089044396299,0.358635519625825,FALSE
Ifnab,0.0986410256410286,0.0385808218085691,0.0822985308914213,0.0710520003761533,0.0732341340685131,FALSE
Ifnar1,0.0543076923076935,0.0893285927872248,0.0822985308914213,0.0553415151295594,0.147441556628987,FALSE
Ifnar2,0.0167179487179503,0.645730589094593,0.520560786622809,0.581929791014921,0.727572038532592,FALSE
Ifnb1,0.038384615384615,0.412504874474656,0.276680232596846,0.293062182153,0.512896914678628,FALSE
Ifne,0.111307692307695,0.00161562295238511,0.000180038772668922,0.00222067871910988,0.00496854656572988,FALSE
Ifng,0.340871794871793,1.23E-10,2.55E-11,1.20E-12,5.12E-09,TRUE
Ifngr1,-0.0410769230769201,0.161788314778881,0.120565080691449,0.468233023452677,0.241796567638389,FALSE
Ifngr2,-0.0551025641025671,0.0820478927877354,0.0956834299613547,0.312233635210209,0.137493201485014,FALSE
Ifnk,0.0108461538461526,0.872958916982075,0.928548201754893,0.790651400252264,0.909277283101179,FALSE
Ifnz,0.0774529914529927,0.0209729459833443,0.00716162453682045,0.0311467064425902,0.0441051984538497,FALSE
Ifrd1,0.055820512820512,0.0282669757119278,0.00275161032186588,0.0279702592981207,0.056619522490592,FALSE
Ifrd2,-0.0576410256410274,0.0308718522440644,0.0126107435717131,0.0736081565973442,0.0609271261993712,FALSE
Ifrg15,-0.0381282051281993,0.160295329443847,0.0423187433360807,0.12939894913943,0.2398936613027,FALSE
Ift122,-0.295871794871796,4.73E-07,2.76E-08,2.88E-08,4.72E-06,TRUE
Ift140,-0.0729487179487176,0.0450942361454258,0.0115909655105497,0.0376418919173609,0.0833903641629331,FALSE
Ift172,-0.0865897435897463,0.00271609570932146,0.000388012169423746,0.000575690375441594,0.00772798516841979,FALSE
Ift20,-0.0470000000000024,0.048982270336266,0.0131490195162769,0.107062753989531,0.0893611353890841,FALSE
Ift52,-0.127384615384619,0.00158818330002917,0.000168459788255859,0.000569789852905744,0.00489586432350948,FALSE
Ift57,0.137153846153849,0.00042704830129765,3.25E-05,0.000664481143478446,0.00157310690376146,FALSE
Ift74,-0.130051282051282,0.000164792983001705,1.73E-05,0.000349392332446239,0.000698141355795018,FALSE
Ift80,-0.14205128205128,0.000642776776202116,0.000841054421471199,0.000502543771414223,0.00223132057804264,FALSE
Ift81,0.0751282051282072,0.0362861684292222,0.0543483929395734,0.0442917414090474,0.0695753376076525,FALSE
Ift88,-0.177205128205131,5.84E-06,1.01E-07,9.59E-07,3.97E-05,FALSE
Igbp1,0.0218205128205113,0.360500525133725,0.493927864990837,0.390708462411558,0.460515724446695,FALSE
Igbp1b,-0.0902307692307698,0.0652034713380823,0.0126107435717131,0.0269870316672877,0.11347043321708,FALSE
Igdcc3,0.0336923076923084,0.579141134652244,0.538709067310265,0.422110970181639,0.668902357140977,FALSE
Igdcc4,0.095461538461536,0.0117874751617881,0.00212896166340215,0.0116315701488989,0.0270442223683172,FALSE
Igf1,-0.156128205128205,1.08E-06,1.95E-09,3.10E-07,9.51E-06,FALSE
Igf1r,0.0854358974358984,0.00751096786548461,0.00894736042391742,0.027907422912997,0.0184424081717734,FALSE
Igf2,-0.206128205128207,9.77E-06,2.32E-07,2.47E-06,6.15E-05,TRUE
Igf2as,0.0520000000000014,0.0847275184611067,0.0443577976475353,0.128835591180581,0.141154445292447,FALSE
Igf2bp1,0.0440256410256428,0.0556435069689304,0.0901387452613562,0.0863149995402006,0.0994797259026309,FALSE
Igf2bp2,0.0312051282051282,0.825979141535864,0.387230920834554,0.479538313866473,0.873256803333678,FALSE
Igf2bp3,0.296102564102564,1.70E-10,1.63E-09,1.32E-12,6.55E-09,TRUE
Igf2r,-0.0378205128205114,0.136456449359184,0.04381087123886,0.130850019903743,0.210163754203658,FALSE
Igfals,-0.00317948717948724,0.837668009210444,0.722360545213544,0.954258011254714,0.88245669341675,FALSE
Igfbp1,0.544076923076927,0.0053826948041608,3.78E-05,0.00249716887104347,0.0138851171208619,FALSE
Igfbp2,0.273410256410253,0.0429999010708102,0.0115909655105497,0.0466954270710392,0.0802143461630455,FALSE
Igfbp3,-0.173153846153847,0.0126527644692992,0.000112099809484789,0.00745694954941043,0.0287181841997222,FALSE
Igfbp4,-0.09458974358974,0.00646097941771601,0.00449973162903916,0.0101031585419275,0.0162201269134696,FALSE
Igfbp5,-0.157358974358973,0.00185197642935304,0.000302191027003573,0.0020554232986553,0.0055668684810858,FALSE
Igfbp6,-0.337564102564102,1.42E-11,9.09E-11,2.99E-15,9.62E-10,TRUE
Igfbp7,-0.0677692307692315,0.0131947824669437,0.0230281036965607,0.133492194566857,0.0298124216728414,FALSE
Igfbpl1,0.0522564102564145,0.371091721394284,0.142263680048927,0.232023032484264,0.471566072766107,FALSE
Igfl3,0.224179487179487,1.30E-08,1.95E-09,4.77E-10,2.28E-07,TRUE
Igfn1,0.183769230769231,2.84E-06,4.40E-06,1.62E-06,2.17E-05,FALSE
Igh,0.169096153846156,1.68E-07,2.76E-08,2.64E-06,1.95E-06,FALSE
Igh-6,-0.0276153846153875,0.230444989195574,0.379636879726604,0.77346482335993,0.322078390810204,FALSE
Igh//Igh,0.148892307692308,0.000129456986606619,0.000104591588751646,0.00402269513222763,0.000566527283892979,FALSE
Ighg,0.0450256410256431,0.36843127137796,0.426538607945986,0.201547214917075,0.468539839402288,FALSE
IghmAC38.205.12,0.0321025641025638,0.972096977649414,0.852241072308971,0.650578289843036,0.98185571103294,FALSE
Ighmbp2,0.184179487179485,1.06E-08,4.14E-08,7.02E-10,1.93E-07,FALSE
Ighv1-72,0.160923076923077,0.000631341819928978,0.000112099809484789,0.00300121319950245,0.00219529349694525,FALSE
Ighvq52.3.8,0.0171794871794857,0.525686845686369,0.468025315592968,0.609873032944968,0.620400932919995,FALSE
Igj,0.224897435897435,0.000524840656747901,0.00059275684543536,0.0158583135284207,0.00187959426418603,TRUE
Igk,-0.0198034188034208,0.260901666781122,0.11720887143747,0.722031507790307,0.35636105931226,FALSE
Igk-V19-14,0.203871794871793,0.0112971544366437,0.00105502974111005,0.006111913024783,0.0261192075589591,FALSE
Igk-V21-2,0.0326410256410235,0.555444972530348,0.322156130601798,0.465069909999573,0.647257163835624,FALSE
Igk-V28,-0.182358974358975,0.0229894868420658,0.0346646407197113,0.203578362846118,0.0476591170295469,FALSE
Igk//Igk,0.178871794871795,0.00258593859041972,0.000707136805431219,0.0041105686249906,0.00739099655263115,FALSE
Igkv4-71,0.185435897435895,0.0158037307850824,0.0268039416623651,0.0334962976831619,0.0347227270771055,FALSE
Igkv4-71//Igkv4-71,-0.174410256410256,0.00156170963514544,0.000749469854781637,0.0070661621660771,0.00482453179649827,FALSE
Igl-V1,-0.00182051282051088,0.634998227438031,0.917591347897542,0.978556330886249,0.718825231879234,FALSE
Igll1,0.142410256410257,0.000534553430479689,3.25E-05,0.000388924723703156,0.00191186732093816,FALSE
Iglon5,0.101205128205127,0.0229938129214655,0.00518731182091869,0.0235932079318692,0.0476591170295469,FALSE
Igsf1,-0.0962307692307709,0.000259454239055961,2.78E-05,0.000148384977021582,0.00102760015840475,FALSE
Igsf10,-0.166205128205129,1.94E-05,1.45E-07,1.88E-05,0.00011104291278866,FALSE
Igsf11,-0.175461538461539,0.000155189659375571,3.51E-05,7.68E-05,0.000662149535177099,FALSE
Igsf2,-0.167282051282048,0.00089105562629612,0.000841054421471199,0.000771372177156991,0.00296317386539381,FALSE
Igsf21,0.196153846153845,3.21E-06,6.94E-07,1.77E-06,2.39E-05,FALSE
Igsf3,0.0605384615384601,0.246343602301242,0.134727817832754,0.134570675837687,0.339881460484792,FALSE
Igsf5,0.0700256410256408,0.00432665422954693,0.00339467719466864,0.00407958456599286,0.0114890948455975,FALSE
Igsf6,-0.14666666666667,0.0099271189703863,0.00146820266672876,0.18469637334115,0.0233572997586403,FALSE
Igsf8,-0.0105641025641035,0.693026621947597,0.950499649046833,0.747396752035652,0.767713317006326,FALSE
Igsf9,-0.0817948717948713,0.0258305718104097,0.00856206679600291,0.0149993659590524,0.0525259106739951,FALSE
Igsf9b,0.106564102564104,0.0082094253212588,0.00653972276268178,0.00841712695937796,0.019898801603395,FALSE
Ihh,-0.00771794871795173,0.936274944153611,0.852241072308971,0.862060661138257,0.957099775272643,FALSE
Iigp1,-0.0538461538461537,0.477990018524864,0.120565080691449,0.43281962191962,0.575769450045563,FALSE
Ik,0.0573589743589729,0.144548212784623,0.0704403374948015,0.101544564810011,0.220486599027699,FALSE
Ikbkap,0.0913333333333419,0.00324838747925966,0.00099738913559122,0.00226440663194906,0.0089934593411298,FALSE
Ikbkb,-0.107794871794868,3.44E-05,2.38E-05,4.41E-05,0.000180467643422825,FALSE
Ikbke,-0.231923076923078,4.36E-05,2.20E-05,0.00471714918175623,0.000221566443708777,TRUE
Ikbkg,0.152333333333333,0.00077145987511661,0.000438720428064698,0.00114997305794978,0.00260674939384251,FALSE
Ikzf1,0.127461538461541,0.0076239897871999,0.00248540512984619,0.0276985530500825,0.0186569810328989,FALSE
Ikzf2,-0.0210512820512863,0.438631230917938,0.357397193554789,0.571873348877454,0.538496713995121,FALSE
Ikzf3,0.185564102564104,0.000544566420829844,0.000412661447626306,0.000159441988094101,0.00194116078068069,FALSE
Ikzf4,0.262897435897434,1.35E-07,2.40E-08,3.04E-08,1.63E-06,TRUE
Ikzf5,0.0496666666666687,0.136471324648256,0.0985539299072116,0.131435657726911,0.210163754203658,FALSE
Il10,0.124128205128208,0.00546588127731069,0.00261549898641533,0.00401869685072537,0.0140572869442912,FALSE
Il10ra,-0.255153846153851,2.65E-07,1.29E-07,0.000737503720313518,2.86E-06,TRUE
Il10rb,-0.113256410256412,0.0424854494693069,0.00569550934233121,0.132141494774358,0.0794224035320459,FALSE
Il11,0.447538461538462,1.87E-11,3.64E-12,2.90E-15,1.20E-09,TRUE
Il11ra1,-0.0188974358974363,0.548748170926633,0.434664082873496,0.564124160878118,0.641319470463485,FALSE
Il12a,0.106589743589746,0.0139550446887122,0.00963131594307842,0.0258438107076794,0.0312594086257332,FALSE
Il12b,0.0159743589743595,0.40683163930919,0.529596308748296,0.664333922646212,0.507197116917674,FALSE
Il12rb1,0.0087435897435908,0.606782125325661,0.673728620982729,0.856117255362785,0.693749957711889,FALSE
Il12rb2,0.209076923076925,4.46E-08,1.16E-06,1.24E-08,6.44E-07,TRUE
Il13,0.0908974358974319,0.0242199869585198,0.00934764348494355,0.0158002021185889,0.0497770363341837,FALSE
Il13ra1,-0.283230769230769,1.20E-05,7.49E-06,2.71E-06,7.37E-05,TRUE
Il13ra2,-0.0823589743589741,0.00530065420714437,0.00684449843174662,0.0131786247291027,0.013701880503492,FALSE
Il15,-0.568282051282052,3.96E-11,4.98E-10,3.39E-13,2.16E-09,TRUE
Il15ra,-0.0717179487179482,0.137794410159827,0.0901387452613562,0.0782572564917902,0.211834976353512,FALSE
Il16,0.154538461538459,5.57E-06,5.62E-07,1.29E-06,3.81E-05,FALSE
Il17a,-0.111435897435899,0.0201520238025911,0.025814255764999,0.0124504238589026,0.0426309487285766,FALSE
Il17b,0.0867692307692263,0.00656279622935484,0.0182132975169225,0.0243805397629139,0.0164264744831324,FALSE
Il17c,-0.0979999999999972,0.0616476614301709,0.052566509348253,0.0660556214782012,0.108298305633161,FALSE
Il17d,0.000102564102564706,0.707832719974212,0.538709067310265,0.99696544240263,0.779924223910179,FALSE
Il17f,-0.0566923076923116,0.240300035915231,0.184737963962107,0.166989583359498,0.333080441882789,FALSE
Il17ra,-0.00258974358974484,0.892677796655531,0.994496550825716,0.940691773917612,0.924171829449961,FALSE
Il17rb,0.0817435897435885,0.0720453497697355,0.061973718682566,0.124622263374639,0.123274838352964,FALSE
Il17rc,0.0702564102564089,0.00572245592009052,0.00181880906529841,0.0136670202708106,0.0146145082705178,FALSE
Il17rd,0.117564102564105,0.000126854786172505,0.00105502974111005,0.000195159024065289,0.000556982557023255,FALSE
Il17re,0.0469487179487231,0.058250807410002,0.0874627010889526,0.130243970515138,0.103309125036026,FALSE
Il18,-0.0573076923076918,0.240300035915231,0.189441908813023,0.356428157633508,0.333080441882789,FALSE
Il18bp,-0.0641794871794854,0.207961725789745,0.0599908589683764,0.265119545381996,0.296547548826433,FALSE
Il18r1,0.0186666666666637,0.726500930103828,0.624009670504165,0.554856912640763,0.795275744683665,FALSE
Il18rap,-0.0520769230769247,0.263008645629689,0.134727817832754,0.14098736444754,0.358635519625825,FALSE
Il19,-0.0755384615384642,0.00529834676484858,0.0268039416623651,0.00916335141425858,0.013701880503492,FALSE
Il1a,0.0525384615384592,0.512744237561607,0.402687910012901,0.463673213180903,0.608333537663426,FALSE
Il1b,-0.0362820512820496,0.284929054736633,0.329020859164302,0.675835365128413,0.38199538966026,FALSE
Il1f10,0.0861538461538443,0.0235977780640451,0.00894736042391742,0.0187977737622074,0.0486908046816299,FALSE
Il1f5,-0.202205128205131,2.58E-07,8.54E-07,2.60E-08,2.80E-06,TRUE
Il1f6,0.150589743589743,5.84E-06,4.08E-05,1.31E-05,3.97E-05,FALSE
Il1f8,-0.00458974358974107,0.745340763976837,0.961490181813133,0.918337060424177,0.809880543459729,FALSE
Il1f9,-0.046666666666666,0.236324718974487,0.372133013293933,0.233953351292889,0.328588272975543,FALSE
Il1r1,-0.160871794871795,0.21527619799715,0.0561791277541488,0.0994231764250978,0.304779817523309,FALSE
Il1r2,-0.263076923076923,3.03E-07,2.32E-07,3.28E-08,3.21E-06,TRUE
Il1rap,0.0170256410256364,0.471812840295673,0.502725579099206,0.708271925501846,0.569872537597251,FALSE
Il1rapl1,-0.139487179487178,0.000451773924267977,0.00020539695469779,0.000161189690560635,0.00165344600113361,FALSE
Il1rapl2,-0.0581538461538464,0.0371887445850571,0.020500839666056,0.0746107663778938,0.0710890215691439,FALSE
Il1rl1,0.0258461538461532,0.730257841782889,0.624009670504165,0.341445209536813,0.7983838939534,FALSE
Il1rl2,-0.23930769230769,9.21E-08,3.89E-09,2.28E-07,1.18E-06,TRUE
Il1rn,-0.0862820512820566,0.075263428638749,0.0985539299072116,0.210516623769673,0.127928527217872,FALSE
Il2,-0.144897435897438,4.85E-05,4.13E-06,1.22E-05,0.000242284103657582,FALSE
Il20,-0.0587948717948708,0.183791832469899,0.243035473411183,0.106401265227776,0.268548534214102,FALSE
Il20ra,-0.344410256410257,1.78E-12,2.55E-11,4.10E-17,2.36E-10,TRUE
Il20rb,0.0644871794871769,0.115492650710523,0.0230281036965607,0.108385675222399,0.182847467242768,FALSE
Il21,0.112461538461539,0.000410983679378472,0.00139060635046917,0.000819793652709931,0.00152214422671078,FALSE
Il21r,0.00171794871794795,0.783450733126323,1,0.967590905820028,0.840335268566644,FALSE
Il22,0.16101282051282,4.50E-06,2.78E-05,2.77E-06,3.17E-05,FALSE
Il22ra1,0.225307692307691,0.00883736019113911,0.00202070632076357,0.00876119128061963,0.0211779107105722,FALSE
Il22ra2,-0.00217948717948691,0.984053629492328,0.830654113266064,0.956240960805169,0.989811019150874,FALSE
Il23a,0.242358974358975,1.77E-05,2.44E-05,8.54E-07,0.000102566631215764,TRUE
Il23r,0.0109999999999992,0.528964818085212,0.787867930139328,0.836949097846551,0.623445255472882,FALSE
